115,22.721577,114.062836
116,22.530318,113.92205
117,22.566413,114.173734
118,22.571867,113.979266
119,22.574477,114.071711
120,22.675399,114.036359
121,22.565379,114.03656
122,22.631448,114.019171
123,22.577519,113.919521
124,22.708253,114.048584
125,22.551272,114.137972
126,22.601299,114.043428
127,22.702421,114.133331
128,22.550453,114.145279
129,22.557873,114.04714
130,22.718128,114.254247
131,22.772725,113.944223
132,22.6374,113.852114
133,22.607557,113.853925
134,22.710207,114.21334
135,22.73284,113.91344
136,22.668673,114.156725
137,22.728925,113.896877
138,22.715952,113.84079
139,22.702808,113.839588
140,22.63681,113.871685
141,22.619376,113.846939
142,22.505418,113.897814
143,22.761376,114.404112
144,22.802324,113.958682
145,22.738402,113.914804
146,22.68846,113.959197
147,22.787955,113.898462
148,22.631762,113.854919
149,22.783991,114.320543
150,22.71912,114.360386
151,22.758641,114.292798
152,22.728203,114.270991
153,22.709824,114.326014
154,22.599224,114.535716
155,22.551117,114.58096
156,22.582824,114.500785
157,22.618,114.411994
158,22.604749,114.318822
159,22.602633,114.258806
160,22.590681,114.275195
161,22.710201,114.21334
162,22.685205,114.155656
163,22.716027,114.085517
164,22.681301,114.042583
165,22.736619,113.990284
166,22.705463,113.924715
167,22.609552,114.246989
168,22.614912,114.198426
169,22.616749,114.198165
170,22.590059,114.121117
171,22.570683,114.174273
172,22.573668,114.149683
173,22.573681,114.149673
174,22.571116,114.135454
175,22.566698,114.130582
176,22.566694,114.130584
177,22.579505,114.149132
178,22.561829,114.127215
179,22.57753,114.08544
180,22.632249,114.07397
181,22.627146,114.044215
182,22.601246,114.043212
183,22.631435,114.019182
184,22.674419,113.942958
185,22.645846,113.932531
186,22.5745,114.05647
187,22.574494,114.072094
188,22.518435,114.067568
189,22.544448,113.941155
190,22.810203,113.854412
191,22.77766,113.8624
192,22.77742,113.862496
193,22.783139,113.865581
194,22.783143,113.86557
195,22.789391,113.878612
196,22.785765,113.845572
197,22.802271,113.846093
198,22.784031,113.847639
199,22.786118,113.845393
200,22.765596,113.856639
201,22.761379,113.887028
202,22.747181,113.852785
203,22.753086,113.832241
204,22.747184,113.852782
205,22.747183,113.852782
206,22.715962,113.840752
207,22.718021,113.842994
208,22.693531,113.838426
209,22.733924,113.791313
210,22.611199,113.875407
211,22.616838,113.866156
212,22.607851,113.871632
213,22.604518,113.841336
214,22.660989,113.807627
215,22.565974,113.874719
216,22.506666,113.879339
217,22.510977,113.877825
218,22.494245,113.921398
219,22.766656,114.42282
220,22.783992,114.320543
221,22.785738,114.324511
222,22.761366,114.40411
223,22.717751,114.358758
224,22.708494,114.36649
225,22.754243,114.288823
226,22.731498,114.294279
227,22.694541,114.278645
228,22.602237,114.478197
229,22.558083,114.491238
230,22.536109,114.496803
231,22.590399,114.275095
232,22.743872,114.248115
233,22.682801,114.233692
234,22.682801,114.233692
235,22.688025,114.170267
236,22.68132,114.162847
237,22.714139,114.142755
238,22.707209,114.100989
239,22.707223,114.101002
240,22.768681,113.911143
241,22.593974,114.257019
242,22.629222,114.229121
243,22.60063,114.256501
244,22.593955,114.257032
245,22.662275,114.152262
246,22.600556,114.12335
247,22.62006,114.117916
248,22.569435,114.253409
249,22.559911,114.230269
250,22.559925,114.230271
251,22.564783,114.185133
252,22.580664,114.141021
253,22.580664,114.141051
254,22.587449,114.130191
255,22.550852,114.136627
256,22.586296,114.126404
257,22.564065,114.152835
258,22.550886,114.137829
259,22.579571,114.118945
260,22.579568,114.118927
261,22.55452,114.097701
262,22.565503,114.11352
263,22.645012,114.049582
264,22.664979,114.01974
265,22.66629,114.007509
266,22.56754,114.067561
267,22.531796,114.034046
268,22.560408,113.970226
269,22.506611,113.95406
270,22.810654,113.875108
271,22.810203,113.854412
272,22.785712,113.84561
273,22.765686,113.856546
274,22.750074,113.862425
275,22.761779,113.85469
276,22.753091,113.832051
277,22.731553,113.849108
278,22.693533,113.838423
279,22.636797,113.87169
280,22.650866,113.834808
281,22.639364,113.848266
282,22.59753,113.892145
283,22.612858,113.87222
284,22.61316,113.87226
285,22.597084,113.899918
286,22.597481,113.892125
287,22.604394,113.873884
288,22.597072,113.899927
289,22.62419,113.861628
290,22.7466,114.368942
291,22.758629,114.2928
292,22.728954,114.298077
293,22.728211,114.270986
294,22.693596,114.306425
295,22.700391,114.262237
296,22.599226,114.535716
297,22.558081,114.491236
298,22.643257,114.421679
299,22.597025,114.26775
300,22.744429,114.238832
301,22.692823,114.219397
302,22.686236,114.169513
303,22.685193,114.155671
304,22.716026,114.085527
305,22.698452,114.087958
306,22.702237,114.115251
307,22.767748,114.042181
308,22.786318,113.920327
309,22.772711,113.944321
310,22.725665,114.073795
311,22.700682,114.048014
312,22.747409,113.956148
313,22.752831,113.940532
314,22.676854,113.911032
315,22.688929,113.936881
316,22.688942,113.936893
317,22.637011,114.225209
318,22.629231,114.229115
319,22.62629,114.234565
320,22.641964,114.162512
321,22.624318,114.127361
322,22.58067,114.141035
323,22.563536,114.132282
324,22.54646,114.137014
325,22.577565,114.129796
326,22.543364,114.132896
327,22.636694,114.044191
328,22.641679,113.937643
329,22.561908,114.046663
330,22.565018,114.038295
331,22.563212,114.036357
332,22.52584,114.081597
333,22.529053,114.06109
334,22.550454,113.922246
335,22.544523,113.94853
336,22.519308,113.942847
337,22.530308,113.922055
338,22.777436,113.86249
339,22.76813,113.880479
340,22.778511,113.862231
341,22.765866,113.809953
342,22.753692,113.820847
343,22.736121,113.849644
344,22.746282,113.85378
345,22.735281,113.816816
346,22.644565,113.833038
347,22.650866,113.834803
348,22.59753,113.892087
349,22.61019,113.820752
350,22.624489,113.857
351,22.618898,113.847099
352,22.631488,113.855337
353,22.505418,113.897814
354,22.488794,113.936066
355,22.484467,113.892684
356,22.582918,114.500775
357,22.582821,114.500785
358,22.538005,113.955011
359,22.499657,113.884419
360,22.591299,114.275152
361,22.688069,114.1331
362,22.580887,114.113301
363,22.538251,114.028724
364,22.519859,113.907617
365,22.651153,113.835697
366,22.517768,113.87596
367,22.566719,113.952354
368,22.565451,113.931377
369,22.5909,114.274532
370,22.744429,114.238832
371,22.676854,113.911032
372,22.580888,114.113301
